employee_id,gender,username,first_name,last_name,birthday,branch_id
EMP003619,Female,jasonmiller,Gang,Zheng,1985-11-13,GY607076
EMP003620,Female,catherinemoses,Jin Feng,Chen,1992-04-28,GY906280
EMP003648,Female,megangeorge,Lin,Xu,2001-09-20,GY319687
EMP003652,Female,torresregina,Xin,Wang,1980-08-16,GY829480
EMP003665,Male,cohenbrooke,Jian Guo,Wu,1962-12-11,GY813504
EMP003674,Female,parkerchristopher,Xiu Yun,Li,1987-06-02,GY135604
EMP003675,Female,robert20,Yong,Lu,1971-12-15,GY903316
EMP003703,Male,wilsonchelsey,Gang,Ceng,1964-03-23,GY847791
EMP003714,Male,phillipsjohn,Yan,Qu,1989-06-04,GY742899
EMP003731,Male,curtisjanet,Xiu Hua,Li,2000-02-26,GY673083
EMP003752,Female,amanda40,Li Hua,Liu,2004-09-25,GY248583
EMP003764,Female,michaellong,Jie,Cao,1976-11-18,GY582497
EMP003769,Female,bfrazier,Liang,Liu,1977-12-14,GY648349
EMP003795,Female,pweaver,Jun,Li,1979-07-27,GY404798
EMP003821,Female,ckelley,Ying,Yao,1967-11-05,GY292189
EMP003823,Male,john83,Yang,Li,1988-11-25,GY401799
EMP003830,Female,brendacarroll,Dong,Nie,2004-06-03,GY667437
EMP003833,Male,zbyrd,Juan,Liu,1970-10-04,GY574556
EMP003843,Female,amber00,Yu Zhen,Zhang,2002-03-22,GY274863
EMP003851,Female,trivera,Xiao Hong,Wang,2005-06-05,GY079008
EMP003865,Female,ihenderson,Dan,Ma,2001-11-16,GY829480
EMP003885,Female,kathywilson,Qiang,Wang,1984-06-21,GY219584
EMP003891,Male,cookthomas,Zhi Qiang,Yang,1981-12-16,GY980682
EMP003899,Male,heather05,Ying,Han,1995-09-03,GY914223
EMP003909,Female,harold22,Hong Mei,Wang,1992-04-03,GY823802
EMP003912,Male,petersonjohnny,Hong,Li,1980-08-26,GY467984
EMP003915,Female,montesderrick,Tao,Zhang,1991-08-26,GY022320
EMP003920,Male,karenlara,Min,Si,2001-02-08,GY642904
EMP003933,Female,abenjamin,Xiu Hua,Zhang,1972-12-21,GY161407
EMP003945,Female,morgan00,Ying,Li,1981-06-29,GY926462
EMP003957,Male,josephmccormick,Jian,Zhang,1994-02-24,GY372028
EMP003964,Female,kwallace,Gui Zhi,Liu,1977-04-19,GY856797
EMP003984,Female,denisesummers,Gui Ying,Mao,1995-06-26,GY248583
EMP004000,Male,johnshelton,Jian Ping,Lei,1994-01-25,GY935813
EMP004012,Male,solomonbrenda,Wen,Fan,1968-02-26,GY458464
EMP004018,Male,rosserika,Feng Ying,Lan,1962-10-03,GY981013
EMP004027,Male,gchandler,Jia,Huang,1979-04-01,GY402518
EMP004038,Male,hcarey,Hong Mei,Zhu,1973-02-07,GY450092
EMP004044,Female,josephgriffin,Lin,Man,1962-03-15,GY187794
EMP004050,Male,dannyrandall,Rui,Cai,1982-05-17,GY694862
EMP004056,Female,rtorres,Yu Hua,Sun,1974-10-22,GY852665
EMP004114,Male,morgan20,Gang,Xu,1996-07-05,GY742899
EMP004115,Male,ktran,Xin,Luo,1983-01-06,GY968909
EMP004121,Male,jonesamy,Na,Liao,1963-06-19,GY819531
EMP004140,Male,juan82,Gui Zhi,Ni,1975-09-20,GY314731
EMP004146,Male,alimaria,Yu Zhen,Yu,1995-08-26,GY803055
EMP004182,Male,kevinmichael,Yu Mei,Yao,1977-10-18,GY732955
EMP004187,Male,lauriewilliams,Xin,Huang,2005-02-27,GY499956
EMP004190,Female,andrewschristopher,Qian,Liang,1968-06-08,GY564374
EMP004191,Female,amberdelgado,Cheng,Wang,1985-04-17,GY513849
EMP004193,Female,jonesjohn,Jian,An,1969-10-31,GY935813
EMP004195,Male,batesdouglas,Xia,Li,1982-08-23,GY116913
EMP004201,Male,pmorse,Jie,Mao,1963-07-16,GY277115
EMP004204,Female,nicholedean,Jia,Liu,1970-06-18,GY821646
EMP004213,Female,maxwellharper,Bin,Zou,1962-12-23,GY594757
EMP004217,Female,patrickmorris,Gui Fang,Ji,1985-07-14,GY669274
EMP004220,Female,bryantjody,Yu,Wang,1987-09-09,GY636825
EMP004229,Female,jasonrichardson,Hao,Liu,1998-08-24,GY396267
EMP004230,Male,rparks,Yong,Duan,1991-10-26,GY217212
EMP004244,Female,harold90,Rui,Liu,1971-12-14,GY195642
EMP004249,Male,kyle35,Fang,Deng,2006-08-16,GY527930
EMP004253,Male,hesselizabeth,Jun,Cai,1964-10-15,GY121651
EMP004322,Female,wilsonchristy,Fei,Cheng,1975-06-09,GY076629
EMP004335,Male,sandy33,Yong,Zhang,1999-12-01,GY784130
EMP004356,Male,huntlori,Jian Jun,Qiu,1965-03-31,GY301842
EMP004382,Female,jdorsey,Li,Liu,1990-08-25,GY476708
EMP004391,Male,lauranicholson,Yu Zhen,Chen,1978-06-09,GY607076
EMP004399,Female,burtonpaul,Qian,Zheng,1971-09-24,GY287631
EMP004411,Male,smithcarl,Hong Mei,Li,1974-03-18,GY641784
EMP004437,Female,brian29,Rong,Liu,1990-08-12,GY984970
EMP004447,Female,herbert15,Xiu Zhen,Wang,1992-06-21,GY038186
EMP004452,Female,tayloroconnor,Li Hua,Huang,1990-01-23,GY819261
EMP004470,Female,olopez,Dan Dan,Deng,1972-05-10,GY984970
EMP004491,Female,wandadickerson,Jian Hua,Zhao,1989-07-21,GY327715
EMP004495,Female,nicoleross,Nan,Liu,1989-04-17,GY338994
EMP004504,Male,wsimon,Xiu Lan,Tang,1975-07-27,GY238335
EMP004517,Male,natalie40,Yan,Dong,1968-06-16,GY873460
EMP004530,Male,kennethgreen,Qian,Zhu,1979-11-02,GY096774
EMP004537,Male,nday,Lei,Chen,1962-06-16,GY164333
EMP004552,Male,sroberts,Feng Lan,Tang,1970-07-20,GY827200
EMP004553,Male,andrewwashington,Shuai,Li,1960-10-02,GY787068
EMP004571,Male,christiancastro,Xiao Hong,Gu,1967-04-11,GY425110
EMP004579,Female,grantjames,Xue Mei,Ding,1962-05-08,GY699579
EMP004583,Female,gbaker,Ting,Lai,1978-07-31,GY234046
EMP004585,Female,marystone,Xia,Guo,1976-08-27,GY466738
EMP004587,Female,scottknox,Qin,Yi,1997-12-05,GY634936
EMP004596,Female,michael00,Bo,Huang,1981-07-21,GY581306
EMP004603,Female,jared32,Min,Ma,1972-05-28,GY292672
EMP004606,Female,jose83,Lei,Li,1994-06-06,GY829480
EMP004608,Male,lynntran,Dan Dan,Zhang,1962-10-06,GY036284
EMP004611,Male,anna37,Xiu Yun,Ding,1969-07-08,GY552271
EMP004621,Male,randall78,Gui Rong,Wang,1969-03-01,GY225239
EMP004623,Female,joseph98,Xiu Rong,Wang,1979-06-24,GY732955
EMP004663,Female,aharper,Yan,Shi,1996-04-14,GY637908
EMP004690,Male,nancy47,Ming,Ran,1992-08-17,GY874746
EMP004721,Male,pamelanichols,Yu Mei,Guo,1989-05-13,GY829480
EMP004736,Male,kimberlyconner,Qin,Hao,1973-05-22,GY029113
EMP004744,Male,dwayneboyle,Xiu Zhen,Qiu,1977-11-11,GY318828
EMP004757,Female,brandy97,Li,Huang,1980-12-09,GY223648
EMP004759,Female,fryaudrey,Bo,Cheng,1974-05-09,GY862758
EMP004764,Female,sherriweber,Xiu Lan,Deng,1987-05-23,GY637908
EMP004769,Female,jordanhunter,Xiu Fang,Yang,1965-06-02,GY281434
EMP004777,Female,kristenhamilton,Xiu Mei,Xue,1978-06-24,GY767515
EMP004782,Male,danielle51,Gui Hua,Sun,1998-09-07,GY554043
EMP004790,Male,phillip10,Lin,Wei,1970-01-07,GY296216
EMP004801,Female,amyhancock,Lu,Dong,1968-06-27,GY121651
EMP004806,Female,crawfordroger,Feng,Zheng,1976-10-17,GY234513
EMP004820,Male,alvarezerin,Yu Lan,Sun,2000-11-09,GY118765
EMP004822,Female,ichandler,Li,Yang,2005-01-27,GY487016
EMP004843,Male,holly96,Lin,Wang,1964-07-28,GY725291
EMP004844,Male,kennethhanna,Jia,Zhou,2003-04-05,GY675960
EMP004853,Female,qhaney,Hui,Duan,1968-08-18,GY105358
EMP004859,Male,schmittchelsey,Lin,Zhang,1978-02-26,GY311011
EMP004890,Male,xelliott,Rong,Wang,1993-10-28,GY812001
EMP004894,Male,fordchristopher,Lei,Li,2001-01-17,GY121651
EMP004899,Female,natasha75,Shu Zhen,Tian,2006-09-08,GY343882
EMP004902,Female,lopezkristen,Min,Zhao,2006-09-04,GY527930
EMP004913,Male,nlivingston,Shu Hua,Huang,1965-04-25,GY116913
EMP004916,Male,trujillodennis,Bing,Huang,1983-06-11,GY219584
EMP004930,Male,jacobparsons,Ping,Pan,2003-03-26,GY821646
EMP004934,Male,tracythomas,Cheng,Liu,1987-03-16,GY458464
EMP004960,Male,wboyer,Gui Xiang,Luo,1961-04-11,GY150157
EMP004968,Male,josephgray,Yan,Zhang,2004-11-30,GY454455
EMP004978,Female,baileysuzanne,Jian Ping,Wang,1979-05-12,GY351669
EMP004981,Male,xbutler,Qin,Han,1984-01-10,GY552271
EMP004995,Male,swaller,Shu Zhen,Ceng,1982-08-06,GY534402
EMP004997,Female,mistyjohnson,Lei,Yang,1974-09-18,GY733568
EMP004999,Male,anthonycross,Bo,Yang,1980-05-30,GY962403
EMP005009,Male,palmermarc,Yu Lan,Wang,1982-12-31,GY897675
EMP005013,Female,nancy02,Xiu Ying,Qin,1992-09-08,GY030338
EMP005036,Female,cholmes,Hao,Gao,1978-10-08,GY910360
EMP005038,Male,tamaraguzman,Gui Lan,Ju,1967-01-20,GY246954
EMP005043,Male,daniellephillips,Xu,Yang,1986-05-10,GY476708
EMP005048,Male,villaamy,Xiu Fang,Zhao,1975-10-15,GY780481
EMP005049,Female,hsanchez,Rong,Sun,1987-11-13,GY699867
EMP005053,Female,dorothyperkins,Shu Zhen,Bao,1964-12-30,GY894210
EMP005072,Male,fcarroll,Dong Mei,Luo,2003-05-24,GY298292
EMP005084,Male,sawyerkaren,Yan,Wang,2005-06-27,GY708981
EMP005102,Male,rebeccanash,Xiu Ying,Luo,2003-11-22,GY384578
EMP005107,Male,wsweeney,Bo,Zhuang,1979-04-17,GY581906
EMP005110,Female,burkecarolyn,Gui Fang,Shao,1967-07-07,GY922453
EMP005112,Female,audrey33,Li Li,Xu,1962-08-28,GY634975
EMP005128,Female,mcguiremichele,Ling,Zhu,2002-08-13,GY223648
EMP005137,Female,cbrennan,Rui,Li,1984-06-29,GY617100
EMP005163,Male,mcdanielchristopher,Bin,Tang,1993-10-07,GY601100
EMP005173,Male,dgordon,Xiu Ying,Xie,2006-05-27,GY247996
EMP005178,Female,wilsonkevin,Qian,Xing,1963-12-17,GY292189
EMP005186,Male,jordanwagner,Bin,Duan,1987-05-17,GY271083
EMP005189,Male,mnavarro,Ping,Lei,1979-06-30,GY379382
EMP005225,Male,bridget54,Zhi Qiang,Yuan,1992-12-02,GY665030
EMP005259,Male,emily77,Liu,Wang,1997-07-24,GY153018
EMP005271,Male,donnamiller,Lan Ying,Wang,1975-12-05,GY962403
EMP005276,Male,christophercaldwell,Min,Ma,1965-04-06,GY600026
EMP005277,Male,estesdebra,Xiu Lan,Zhang,1995-07-18,GY185946
EMP005294,Female,melindamorales,Jing,Gao,1986-04-19,GY543586
EMP005297,Male,ethomas,Yu,Zhang,1976-02-18,GY219584
EMP005300,Male,lcarroll,Jing,Liu,1984-03-30,GY301842
EMP005327,Male,nortonheather,Chen,Yang,1970-05-17,GY585055
EMP005336,Female,umueller,Long,Wu,2000-10-14,GY417368
EMP005339,Male,briannamullins,Gui Rong,Qi,1985-09-09,GY759217
EMP005345,Female,sean35,Gui Xiang,Luo,1961-07-22,GY712374
EMP005352,Male,websterelizabeth,Lu,Feng,1995-02-11,GY272933
EMP005362,Female,susan51,Jian,Zhou,1990-12-26,GY036284
EMP005368,Male,derrick22,Gui Fang,Chang,1996-11-11,GY975507
EMP005375,Male,walterli,Xiao Hong,Zhang,1972-11-21,GY079008
EMP005377,Female,frostdebra,Gui Lan,Luo,2002-07-15,GY010216
EMP005378,Male,trevor99,Yang,Zhou,1960-05-29,GY211110
EMP005395,Male,ecastaneda,Gui Lan,Peng,2005-10-30,GY588562
EMP005423,Female,dianecox,Gui Ying,Zhao,1969-05-17,GY345111
EMP005436,Male,rojastiffany,Yu Ying,Yang,1992-09-03,GY604870
EMP005437,Female,charlesproctor,Jian Ping,Bai,1989-12-26,GY031092
EMP005445,Male,jeffreycarlson,Gang,Hu,1994-04-04,GY782956
EMP005451,Male,kayla81,Li,Zhang,1972-02-23,GY002066
EMP005454,Male,xmorris,Li,Lai,1975-05-29,GY001836
EMP005465,Female,lmack,Yu Zhen,Sheng,1968-08-13,GY343882
EMP005504,Male,ncohen,Gui Zhi,Lei,1983-04-07,GY558846
EMP005523,Male,stevenkeith,Dong Mei,Gao,1970-10-29,GY534402
EMP005525,Male,byang,Dong,Zhang,1967-08-24,GY059585
EMP005546,Male,jacobgilbert,Kun,Chen,2001-07-25,GY574556
EMP005548,Female,gillespielisa,Cheng,Zhu,2005-11-27,GY995705
EMP005561,Female,evanswilliam,Lin,Shen,1993-06-19,GY010216
EMP005576,Male,samanthasanchez,Chun Mei,Wang,1976-06-12,GY787068
EMP005578,Male,owenscourtney,Yu Ying,Wang,1989-01-22,GY634641
EMP005585,Male,austinkelly,Chao,Tang,1992-11-23,GY126766
EMP005596,Female,steve37,Min,Chen,1991-09-12,GY237515
EMP005626,Male,hrubio,Gui Fang,Sun,2002-07-20,GY343882
EMP005665,Female,alicia43,Liang,Wen,1978-12-31,GY349088
EMP005678,Female,millsraymond,Li Juan,Song,1969-07-26,GY906112
EMP005685,Male,madison30,Jian,Wen,2001-11-06,GY130338
EMP005690,Male,jefferywatkins,Wei,Wang,1997-02-04,GY803140
EMP005694,Female,robinsoneric,Xin,Fu,1992-09-14,GY634936
EMP005696,Male,perkinsdonna,Qian,Quan,1981-01-09,GY870748
EMP005720,Female,nfrank,Long,Di,2003-08-19,GY026067
EMP005753,Male,fordmichael,Jian Jun,Yang,1964-06-01,GY121651
EMP005754,Male,joneslucas,Jing,He,1985-07-19,GY417521
EMP005757,Male,slutz,Shu Ying,Li,1960-07-24,GY276495
EMP005768,Female,dominiqueadams,Ling,Hou,1994-10-15,GY171439
EMP005798,Male,taylorrichard,Yang,Li,2004-07-05,GY073310
EMP005801,Male,jodyboyd,Hao,Xi,1967-02-07,GY691966
EMP005805,Male,marvin66,Hao,Luo,1963-04-13,GY971559
EMP005820,Male,richarddavenport,Rong,Deng,1995-09-13,GY548709
EMP005828,Female,anthonyaaron,Jun,Sun,1969-09-03,GY234853
EMP005835,Male,evansjacob,Bin,Liu,2007-01-28,GY774985
EMP005839,Male,taylorstacey,Li,Wu,1963-02-07,GY199252
EMP005846,Female,hconrad,Hong,Liang,1999-01-05,GY022182
EMP005856,Female,brandoncalderon,Li Hua,Liu,1963-04-17,GY574556
EMP005872,Male,laurenvasquez,Lu,Ji,1985-07-07,GY279614
EMP005901,Female,istewart,Gui Xiang,Hu,1963-06-01,GY164333
EMP005914,Male,laurenhanna,Tao,Liu,1964-12-13,GY962403
EMP005917,Male,dennisstrickland,Yu Zhen,Chen,1962-01-10,GY530000
EMP005924,Female,goodwinchristina,Fei,Tang,1976-12-23,GY206759
EMP005945,Male,courtney35,Lin,Li,1962-08-02,GY644309
EMP005950,Male,morganmichael,Tao,Qu,1979-06-14,GY922453
EMP005951,Male,amandaschwartz,Ming,Chen,1988-01-31,GY642904
EMP005963,Female,yangjames,Yan,Mu,1975-03-30,GY314731
EMP005964,Male,rojasbethany,Kun,He,1972-08-06,GY738383
EMP005966,Male,jillwebster,Ping,Ma,1980-04-07,GY667437
EMP005968,Male,jennifertravis,Hui,Li,1997-08-19,GY351669
EMP005970,Female,brandonobrien,Yang,Li,1972-06-17,GY802309
EMP005971,Male,ericwilkinson,Yang,Peng,1963-09-16,GY529872
EMP005975,Male,kurtwatts,Mei,Li,1963-09-28,GY975507
EMP005976,Female,maryadams,Juan,Du,1978-01-24,GY856797
EMP005980,Male,greenejoseph,Fang,Huang,1985-09-08,GY126766
EMP005983,Female,umcclure,Feng Lan,Bai,1979-12-26,GY759217
EMP005991,Male,alvarezalyssa,Lu,Ye,1982-12-09,GY557894
EMP005997,Female,jennifer20,Xiu Rong,Liu,1967-03-29,GY594757
EMP006001,Female,allen80,Jian Guo,Li,1979-06-29,GY636174
EMP006009,Female,sandraglenn,Li Li,Zhou,1982-02-01,GY534402
EMP006013,Female,rebecca93,Yan,Su,1967-10-17,GY541992
EMP006027,Female,wallerdavid,Dan Dan,Fang,1961-02-08,GY513849
EMP006037,Male,calebbailey,Ying,Zhang,2000-05-05,GY581906
EMP006049,Female,nchase,Chun Mei,Wang,1982-06-26,GY548709
EMP006055,Female,taylorchaney,Qian,Shi,1961-01-07,GY301043
EMP006088,Male,keith86,Hai Yan,Wang,1964-12-02,GY894580
EMP006093,Male,allison72,Jian Guo,Hu,1994-06-27,GY582497
EMP006098,Male,cody24,Li,Huang,2001-03-24,GY873460
EMP006103,Female,cory17,Liu,Luo,1968-01-11,GY617968
EMP006105,Female,sandrahamilton,Yang,Li,1962-07-06,GY267057
EMP006122,Female,sylviaburns,Mei,Liao,1992-03-25,GY450083
EMP006136,Female,garciadaniel,Tao,Zhang,1973-12-19,GY847791
EMP006139,Male,fowlerraymond,Chao,Mao,1981-01-22,GY725291
EMP006140,Male,drangel,Juan,Di,2000-02-05,GY927923
EMP006153,Female,pereztom,Kai,Zhang,1991-06-04,GY178554
EMP006158,Female,janelogan,Yu Zhen,Du,1961-12-24,GY173787
EMP006169,Female,markhenry,Jian Jun,Zhang,1999-05-14,GY487016
EMP006170,Male,burnettjennifer,Dong Mei,Zheng,2001-02-24,GY861779
EMP006172,Female,quinnalan,Hui,Li,1969-01-13,GY497117
EMP006182,Male,trujillomelissa,Wei,Xie,1981-08-22,GY617968
EMP006183,Female,paulwilliam,Hong Xia,Liu,1968-04-07,GY605115
EMP006203,Female,vali,Chao,Liu,1964-04-26,GY153018
EMP006207,Female,stephaniemartin,Shu Lan,Zhang,1967-11-15,GY588562
EMP006210,Male,willie48,Yu,Zhang,1990-09-11,GY269076
EMP006221,Female,hernandezjohn,Shu Hua,Zhang,1990-02-25,GY558846
EMP006223,Male,dayrobin,Lan Ying,Zhao,1975-03-22,GY906280
EMP006234,Female,angelaporter,Cheng,Hu,1973-02-16,GY417521
EMP006255,Female,bryantcrystal,Lei,Chen,1990-01-30,GY263268
EMP006270,Male,jameswhite,Hua,Gao,1985-05-22,GY073310
EMP006275,Male,destiny78,Ping,Ni,1970-08-04,GY710078
EMP006288,Male,racheloconnell,Xin,Dong,1972-10-03,GY265929
EMP006292,Female,leonrachel,Lu,Xu,1992-12-20,GY642904
EMP006295,Female,danielle10,Ting Ting,Tian,1979-07-15,GY476708
EMP006366,Female,aaronpace,Chao,He,1983-12-31,GY731037
EMP006374,Male,barrdaniel,Gui Fang,Gu,1994-02-03,GY698390
EMP006393,Female,rlawrence,Xiu Lan,Sun,1966-10-27,GY873589
EMP006401,Female,mcmahonholly,Hui,Zhang,1999-07-29,GY036284
EMP006418,Male,jenniferlynch,Shu Lan,Fu,1977-05-09,GY272141
EMP006471,Female,saramalone,Nan,Yang,2006-05-07,GY441489
EMP006478,Male,snowmeghan,Ting Ting,Liu,1979-07-07,GY642966
EMP006482,Male,rodriguezmichael,Xin,Ma,1999-01-27,GY466738
EMP006488,Male,christopherstanley,Yu,Liu,1990-06-23,GY417521
EMP006513,Male,owenrachel,Lin,Li,1995-11-27,GY601100
EMP006525,Male,terrimartin,Hong Xia,Liu,1985-07-10,GY987742
EMP006531,Male,lance33,Yu Mei,Wang,1970-04-25,GY531002
EMP006536,Female,harrellnathan,Ying,Wu,1994-04-11,GY529872
EMP006543,Female,aliciaprice,Li,Chen,1987-12-29,GY806173
EMP006578,Male,karisosa,Xiu Rong,Zhao,1968-11-09,GY935813
EMP006597,Male,burgessbryan,Zhi Qiang,Yin,1973-10-12,GY263575
EMP006598,Male,zbraun,Xiu Zhen,Liao,1974-05-18,GY427759
EMP006614,Female,smithgregory,Chang,Guo,2005-01-24,GY002066
EMP006624,Male,jacqueline59,Ying,Gong,1974-05-02,GY628158
EMP006632,Male,annaclark,Li Juan,Huo,1998-09-14,GY931396
EMP006646,Male,edwinphillips,Long,Chen,1984-06-16,GY641784
EMP006693,Female,haletina,Li,Hong,1989-10-13,GY119246
EMP006694,Female,masseyleah,Kai,Fan,1963-11-30,GY105046
EMP006704,Female,logan47,Gui Rong,Li,1985-05-14,GY698479
EMP006711,Female,tperry,Hai Yan,Cai,1981-12-09,GY427759
EMP006721,Male,danielle85,Hui,Lu,1982-11-23,GY699579
EMP006723,Male,davidowens,Qin,Wang,1976-05-08,GY130310
EMP006739,Female,stevecain,Dan Dan,Wang,1995-03-24,GY859458
EMP006763,Male,rachelreyes,Rui,Lei,1992-10-28,GY458464
EMP006767,Female,nortonmatthew,Jing,Hu,2000-09-29,GY156218
EMP006770,Female,alexiswilliamson,Jing,Peng,1996-11-13,GY732955
EMP006773,Male,amandalewis,Gui Xiang,Li,1968-02-04,GY597180
EMP006775,Female,mwolf,Yang,Kang,2007-03-24,GY513849
EMP006782,Male,sophiavaughn,Yu Mei,He,2006-12-20,GY886308
EMP006788,Female,davidweber,Yang,Li,1982-05-22,GY712374
EMP006800,Male,briankaufman,Gui Zhen,Wu,1987-04-23,GY585055
EMP006816,Male,deborah90,Mei,Long,1960-07-12,GY174807
EMP006836,Female,kelseynorris,Hui,Jin,2001-07-19,GY105046
EMP006840,Male,danielfranco,Lan Ying,Liang,1999-09-10,GY636174
EMP006852,Female,welchlatoya,Qiang,Shao,1991-07-07,GY397167
EMP006857,Female,scottjacqueline,Ling,Zhang,1989-03-21,GY759217
EMP006858,Female,brucejohnson,Ming,Tan,1971-09-01,GY030338
EMP006893,Female,ian09,Lei,Jiang,1971-09-30,GY813504
EMP006900,Female,yvettewalker,Hua,Xiong,1970-03-18,GY156218
EMP006921,Female,holly75,Jie,Ma,1975-06-27,GY798654
EMP006928,Male,destinyjones,Shu Hua,Liu,1963-01-09,GY730835
EMP006958,Male,jacksonadrian,Xin,Zhu,1966-09-22,GY925458
EMP006969,Female,russellluis,Xu,Song,1972-03-26,GY731037
EMP006977,Male,andersonjamie,Yang,Liu,1967-05-24,GY642961
EMP006980,Female,glenbrown,Jian,Yuan,1997-05-21,GY931396
EMP006985,Male,parsonssergio,Yu Mei,Liu,1995-04-06,GY336969
EMP006994,Male,annetterice,Hui,Li,1965-06-07,GY618226
EMP006998,Female,kimberly47,Gui Ying,Liu,1971-06-23,GY463586
EMP007017,Female,davidferguson,Yang,Lu,1976-06-09,GY677957
EMP007031,Male,codycarson,Jun,Chen,1978-07-05,GY848881
EMP007046,Male,jamiesalazar,Li,Xiao,1966-04-05,GY507004
EMP007048,Female,longallen,Gui Rong,Chen,1982-06-08,GY337459
EMP007053,Male,haynessara,Xiu Yun,Yan,1978-05-07,GY287631
EMP007071,Male,lgarrett,Feng,He,2005-02-01,GY240366
EMP007072,Female,campbelljasmine,Liang,Zhu,1987-04-04,GY718818
EMP007080,Male,powelljose,Gui Zhi,Xu,1991-05-27,GY174807
EMP007099,Female,johnsonann,Bin,Hong,1970-11-02,GY748768
EMP007100,Male,jacquelinelee,Wen,Tao,2002-04-13,GY975507
EMP007102,Male,jamesatkins,Chun Mei,Tan,2004-09-15,GY277115
EMP007135,Female,cherylnovak,Li,Yin,1999-07-08,GY750181
EMP007142,Female,lori03,Juan,Wang,1999-05-30,GY007720
EMP007149,Male,anthonydunn,Li Juan,Yuan,1999-10-21,GY862758
EMP007154,Male,deborahliu,Shu Zhen,Yang,1978-05-07,GY873460
EMP007156,Female,ewhite,Qiang,Yang,1964-11-01,GY076629
EMP007171,Female,bryanroman,Jie,Chen,1979-01-31,GY293130
EMP007172,Male,morenoandrew,Gui Fang,Yan,2003-06-27,GY856797
EMP007200,Female,sherryhenry,Wei,Wu,1993-01-10,GY998755
EMP007205,Female,vlucas,Yan,Ran,1982-01-24,GY787068
EMP007207,Male,joyce31,Gang,Sun,1974-05-28,GY135604
EMP007248,Female,villanuevafrank,Xiu Fang,Liu,2005-03-01,GY965315
EMP007254,Female,emcneil,Chao,Zhang,1964-06-22,GY466738
EMP007260,Female,iking,Yang,Nong,1993-09-11,GY617100
EMP007267,Female,hware,Jian,Xu,1980-04-30,GY968909
EMP007269,Male,adampennington,Lu,Liang,1999-07-12,GY803140
EMP007282,Male,keith15,Xiu Zhen,Xu,1968-08-17,GY187794
EMP007294,Female,hobbskevin,Dan Dan,Hu,2003-04-29,GY738383
EMP007299,Male,kaitlynwang,Gang,Deng,1980-09-10,GY856797
EMP007301,Male,shawn07,Jun,Yang,1985-12-19,GY818650
EMP007313,Female,aaronflowers,Qiang,Liu,2006-04-25,GY642904
EMP007316,Male,paul01,Jian Jun,Liu,1990-09-20,GY581986
EMP007323,Female,brenda32,Xiu Hua,Yang,2000-03-06,GY687446
EMP007327,Female,christian18,Jing,Wu,1986-05-26,GY774985
EMP007368,Female,coryalvarez,Hong Xia,Wu,1974-02-19,GY067302
EMP007370,Male,jeffreyparker,Liu,Sun,1971-08-23,GY276495
EMP007378,Female,colin25,Tao,Chen,1969-05-13,GY174807
EMP007405,Female,christine39,Hua,Meng,1979-02-13,GY186322
EMP007409,Male,darryl14,Ping,Tian,1972-09-17,GY607076
EMP007420,Female,nchandler,Gui Rong,Pu,1971-02-23,GY049953
EMP007429,Female,curtis90,Yu,Sun,1973-05-15,GY736462
EMP007439,Female,melendezdanielle,Xin,Fu,1980-03-27,GY309093
EMP007455,Male,kaylaroberson,Hong Mei,Fan,1998-11-27,GY812947
EMP007456,Male,murphycarol,Hong,Qiao,1986-04-05,GY818650
EMP007467,Male,christianhall,Mei,Tian,1969-11-08,GY531002
EMP007482,Male,alexis35,Ping,Su,1990-10-14,GY819531
EMP007483,Female,blakekyle,Rong,Che,1983-08-05,GY244457
EMP007484,Female,mckenzieelizabeth,Hong,An,1968-04-19,GY292346
EMP007495,Female,sydney71,Xiu Mei,Ma,1989-03-05,GY537293
EMP007503,Female,randythompson,Bing,Ma,2003-08-23,GY369434
EMP007531,Female,coreymejia,Yu Mei,He,1974-11-18,GY363976
EMP007532,Male,jasminethompson,Fan,Jiang,1978-12-03,GY217212
EMP007535,Male,clarkraymond,Xiu Mei,Chen,1983-07-03,GY581306
EMP007543,Female,elizabethparker,Xiu Rong,Wu,1964-08-16,GY301925
EMP007546,Female,jgibbs,Li,Deng,1979-04-09,GY351669
EMP007547,Male,jamiemontgomery,Fan,Xu,1966-08-24,GY246954
EMP007551,Female,paul86,Ying,Huang,1989-11-11,GY812947
EMP007552,Female,coreysimpson,Hui,Li,1961-05-28,GY774985
EMP007575,Male,juliecurtis,Yong,Zhu,1989-06-25,GY823802
EMP007578,Male,belljacqueline,Xiu Yun,Chen,1982-04-12,GY694862
EMP007584,Male,nathanmccoy,Wei,Dou,1969-07-01,GY126766
EMP007598,Female,mitchelldebbie,Jing,Sheng,1965-10-29,GY925458
EMP007608,Male,justinparker,Jun,Liu,1962-05-04,GY701267
EMP007613,Female,samuel83,Ying,Yang,1978-07-09,GY163764
EMP007643,Female,daniellesolis,Jian Ping,Hua,1984-12-07,GY244457
EMP007653,Female,kbowen,Juan,Guo,2000-09-27,GY869373
EMP007667,Female,annekane,Yan,Jiang,1999-12-02,GY667437
EMP007669,Male,davidrobertson,Kai,Huang,1995-04-24,GY260416
EMP007675,Female,moorekelly,Gui Rong,He,1987-02-25,GY484509
EMP007683,Male,ellen22,Hui,Yan,1976-12-25,GY986273
EMP007687,Female,jaclyn01,Nan,Shang,1991-05-24,GY948649
